date,fullVisitorId,channel,campaign,source,medium,device_category,country,totals_hits,totals_pageviews,totals_timeOnSite,revenue_usd,lead,customer
2017-08-28,sample_000718,Paid Search,brand,paid_search,paid,mobile,United Kingdom,12,10,466,0.0,1,0
2017-11-08,sample_000719,Paid Search,partner launch,paid_search,paid,mobile,United States,6,1,13,0.0,1,0
2017-10-09,sample_000720,Organic Search,brand,organic_search,organic,desktop,United Kingdom,4,2,53,0.0,0,0
2018-06-06,sample_000721,Social,content syndication,social,referral,desktop,United States,9,1,19,0.0,1,0
2018-04-08,sample_000722,Referral,content syndication,referral,referral,mobile,Australia,14,10,84,0.0,1,0
2017-12-05,sample_000723,Direct,content syndication,direct,referral,desktop,United States,3,1,41,0.0,0,0
2017-08-21,sample_000724,Display,content syndication,display,referral,tablet,Canada,7,1,38,0.0,1,0
2018-07-23,sample_000725,Referral,content syndication,referral,referral,mobile,United States,2,1,40,0.0,0,0
2017-10-07,sample_000726,Social,summer remarketing,social,referral,desktop,Australia,1,1,35,0.0,0,0
2018-03-24,sample_000727,Organic Search,content syndication,organic_search,organic,mobile,India,8,1,34,0.0,1,0
2018-02-06,sample_000728,Organic Search,summer remarketing,organic_search,organic,mobile,Australia,2,1,29,0.0,0,0
2017-12-30,sample_000729,Paid Search,(not set),paid_search,paid,desktop,United Kingdom,2,1,44,0.0,0,0
2018-07-12,sample_000730,Paid Search,brand,paid_search,paid,desktop,United Kingdom,10,10,444,0.0,1,0
2018-07-27,sample_000731,Direct,partner launch,direct,referral,desktop,India,3,1,26,0.0,0,0
2018-04-02,sample_000732,Organic Search,summer remarketing,organic_search,organic,mobile,United Kingdom,4,1,25,0.0,0,0
2018-03-05,sample_000733,Paid Search,content syndication,paid_search,paid,desktop,United States,18,10,609,0.0,1,0
2018-07-14,sample_000734,Direct,(not set),direct,referral,mobile,Australia,7,2,48,0.0,1,0
2018-03-23,sample_000735,Organic Search,brand,organic_search,organic,desktop,United States,5,1,9,0.0,1,0
2018-07-23,sample_000736,Organic Search,partner launch,organic_search,organic,desktop,Australia,7,3,496,0.0,1,0
2018-03-31,sample_000737,Social,(not set),social,referral,desktop,United States,5,1,17,0.0,1,0
2017-11-27,sample_000738,Referral,summer remarketing,referral,referral,mobile,United Kingdom,8,2,42,0.0,1,0
2018-07-07,sample_000739,Paid Search,brand,paid_search,paid,mobile,Germany,9,2,24,0.0,1,0
2018-01-04,sample_000740,Social,brand,social,referral,desktop,United States,7,2,23,0.0,1,0
2018-03-22,sample_000741,Organic Search,brand,organic_search,organic,tablet,India,9,1,23,0.0,1,0
2018-07-21,sample_000742,Referral,summer remarketing,referral,referral,mobile,United States,4,1,12,0.0,0,0
2018-03-14,sample_000743,Paid Search,summer remarketing,paid_search,paid,desktop,India,8,3,422,0.0,1,0
2017-10-23,sample_000744,Paid Search,(not set),paid_search,paid,desktop,India,12,10,539,7.99,1,1
2018-05-07,sample_000745,Display,brand,display,referral,tablet,Germany,9,2,23,0.0,1,0
2018-03-15,sample_000746,Referral,(not set),referral,referral,desktop,Germany,5,3,764,0.0,1,0
2018-02-22,sample_000747,Organic Search,partner launch,organic_search,organic,mobile,United States,3,2,25,0.0,0,0
2018-05-26,sample_000748,Direct,partner launch,direct,referral,desktop,United States,5,2,6,0.0,1,0
2018-07-13,sample_000749,Referral,partner launch,referral,referral,mobile,Germany,13,6,395,0.0,1,0
2017-08-29,sample_000750,Paid Search,summer remarketing,paid_search,paid,mobile,Canada,7,1,28,0.0,1,0
2018-01-24,sample_000751,Organic Search,content syndication,organic_search,organic,desktop,Canada,4,1,51,0.0,0,0
2017-12-26,sample_000752,Referral,partner launch,referral,referral,desktop,Germany,8,2,13,0.0,1,0
2017-11-15,sample_000753,Organic Search,(not set),organic_search,organic,desktop,Canada,3,2,42,0.0,0,0
2018-06-24,sample_000754,Organic Search,content syndication,organic_search,organic,mobile,India,4,2,17,0.0,0,0
2018-04-09,sample_000755,Organic Search,content syndication,organic_search,organic,desktop,Australia,9,2,40,0.0,1,0
2017-08-02,sample_000756,Organic Search,summer remarketing,organic_search,organic,desktop,Australia,3,2,46,0.0,0,0
2018-04-09,sample_000757,Organic Search,content syndication,organic_search,organic,mobile,United Kingdom,2,1,53,0.0,0,0
2017-09-04,sample_000758,Display,content syndication,display,referral,mobile,Australia,8,2,21,0.0,1,0
2017-10-01,sample_000759,Display,(not set),display,referral,desktop,Germany,5,1,15,0.0,1,0
2018-03-25,sample_000760,Organic Search,summer remarketing,organic_search,organic,mobile,Australia,12,7,499,0.0,1,0
2017-12-28,sample_000761,Organic Search,partner launch,organic_search,organic,desktop,United States,3,1,53,0.0,0,0
2018-05-06,sample_000762,Direct,summer remarketing,direct,referral,desktop,Australia,6,2,48,0.0,1,0
2018-05-24,sample_000763,Organic Search,content syndication,organic_search,organic,desktop,Canada,12,7,867,0.0,1,0
2017-10-23,sample_000764,Organic Search,partner launch,organic_search,organic,desktop,Australia,14,6,698,0.0,1,0
2018-07-31,sample_000765,Referral,(not set),referral,referral,desktop,United States,7,1,34,0.0,1,0
2017-08-09,sample_000766,Referral,partner launch,referral,referral,desktop,Germany,4,2,33,0.0,0,0
2018-01-23,sample_000767,Direct,brand,direct,referral,desktop,Australia,4,1,13,0.0,0,0
2018-01-05,sample_000768,Direct,(not set),direct,referral,desktop,Canada,5,4,89,12.99,1,1
2017-08-17,sample_000769,Organic Search,(not set),organic_search,organic,mobile,United Kingdom,8,1,12,0.0,1,0
2018-07-08,sample_000770,Organic Search,brand,organic_search,organic,desktop,India,15,12,671,0.0,1,0
2017-08-15,sample_000771,Direct,partner launch,direct,referral,desktop,India,7,2,27,0.0,1,0
2018-06-10,sample_000772,Referral,brand,referral,referral,desktop,India,1,1,38,0.0,0,0
2017-10-27,sample_000773,Display,content syndication,display,referral,mobile,Australia,4,1,37,0.0,0,0
2018-05-29,sample_000774,Organic Search,content syndication,organic_search,organic,desktop,Canada,3,1,27,0.0,0,0
2017-11-25,sample_000775,Organic Search,partner launch,organic_search,organic,desktop,United States,3,2,34,0.0,0,0
2018-02-01,sample_000776,Organic Search,(not set),organic_search,organic,mobile,Canada,2,1,25,0.0,0,0
2018-03-22,sample_000777,Organic Search,summer remarketing,organic_search,organic,mobile,Canada,5,2,40,0.0,1,0
2018-03-08,sample_000778,Display,content syndication,display,referral,desktop,United States,15,10,253,0.0,1,0
2018-02-19,sample_000779,Direct,content syndication,direct,referral,desktop,Canada,2,1,14,0.0,0,0
2017-09-22,sample_000780,Direct,summer remarketing,direct,referral,mobile,India,2,1,28,0.0,0,0
2018-02-23,sample_000781,Organic Search,partner launch,organic_search,organic,desktop,Australia,6,2,53,0.0,1,0
2018-06-26,sample_000782,Paid Search,brand,paid_search,paid,tablet,United Kingdom,9,2,37,0.0,1,0
2017-09-25,sample_000783,Direct,(not set),direct,referral,desktop,United States,3,1,6,0.0,0,0
2018-04-13,sample_000784,Referral,partner launch,referral,referral,mobile,United Kingdom,7,2,14,0.0,1,0
2017-09-09,sample_000785,Paid Search,content syndication,paid_search,paid,mobile,United Kingdom,9,2,17,0.0,1,0
2017-12-12,sample_000786,Paid Search,content syndication,paid_search,paid,desktop,United States,1,1,32,0.0,0,0
2018-02-09,sample_000787,Paid Search,brand,paid_search,paid,desktop,Canada,9,7,573,0.0,1,0
2018-02-16,sample_000788,Organic Search,content syndication,organic_search,organic,desktop,Canada,19,11,655,0.0,1,0
2017-10-20,sample_000789,Paid Search,summer remarketing,paid_search,paid,desktop,Australia,8,2,44,0.0,1,0
2017-12-24,sample_000790,Direct,summer remarketing,direct,referral,desktop,United States,13,8,898,24.99,1,1
2018-03-08,sample_000791,Organic Search,brand,organic_search,organic,desktop,India,2,2,47,0.0,0,0
2018-01-07,sample_000792,Organic Search,brand,organic_search,organic,mobile,United Kingdom,5,1,12,0.0,1,0
2018-01-14,sample_000793,Organic Search,(not set),organic_search,organic,desktop,United Kingdom,10,2,31,0.0,1,0
2018-05-29,sample_000794,Direct,content syndication,direct,referral,desktop,United States,7,2,41,0.0,1,0
2018-07-12,sample_000795,Organic Search,summer remarketing,organic_search,organic,desktop,United Kingdom,4,2,44,0.0,0,0
2017-11-12,sample_000796,Display,summer remarketing,display,referral,desktop,United Kingdom,9,1,18,0.0,1,0
2018-05-21,sample_000797,Organic Search,summer remarketing,organic_search,organic,desktop,United Kingdom,2,1,42,0.0,0,0
2018-04-29,sample_000798,Organic Search,content syndication,organic_search,organic,desktop,United Kingdom,5,1,37,0.0,1,0
2018-01-08,sample_000799,Direct,partner launch,direct,referral,desktop,United States,10,2,16,0.0,1,0
2018-05-23,sample_000800,Referral,partner launch,referral,referral,desktop,Germany,6,2,45,0.0,1,0
2018-03-11,sample_000801,Referral,content syndication,referral,referral,tablet,United Kingdom,9,1,17,0.0,1,0
2017-10-17,sample_000802,Organic Search,brand,organic_search,organic,mobile,United States,8,2,25,0.0,1,0
2017-12-15,sample_000803,Referral,(not set),referral,referral,mobile,India,5,2,30,0.0,1,0
2017-08-15,sample_000804,Organic Search,content syndication,organic_search,organic,desktop,Canada,9,2,40,0.0,1,0
2017-08-19,sample_000805,Direct,partner launch,direct,referral,desktop,United Kingdom,5,1,55,0.0,1,0
2017-08-22,sample_000806,Organic Search,partner launch,organic_search,organic,tablet,United Kingdom,1,1,10,0.0,0,0
2017-09-02,sample_000807,Organic Search,brand,organic_search,organic,mobile,Australia,3,2,30,0.0,0,0
2018-05-20,sample_000808,Organic Search,partner launch,organic_search,organic,mobile,India,9,2,10,0.0,1,0
2018-01-08,sample_000809,Organic Search,brand,organic_search,organic,desktop,India,5,2,32,0.0,1,0
2017-11-18,sample_000810,Organic Search,summer remarketing,organic_search,organic,tablet,Germany,2,2,36,0.0,0,0
2017-09-27,sample_000811,Direct,summer remarketing,direct,referral,desktop,India,5,1,55,0.0,1,0
2018-02-05,sample_000812,Paid Search,(not set),paid_search,paid,mobile,Australia,12,12,827,0.0,1,0
2018-07-10,sample_000813,Direct,partner launch,direct,referral,desktop,United States,7,2,48,0.0,1,0
2018-03-15,sample_000814,Referral,brand,referral,referral,desktop,United States,6,2,24,0.0,1,0
2017-10-22,sample_000815,Organic Search,content syndication,organic_search,organic,mobile,United States,2,2,22,0.0,0,0
2018-02-28,sample_000816,Paid Search,summer remarketing,paid_search,paid,tablet,Australia,3,2,15,0.0,0,0
2018-01-28,sample_000817,Paid Search,(not set),paid_search,paid,desktop,United States,9,2,49,0.0,1,0
2017-11-03,sample_000818,Direct,summer remarketing,direct,referral,mobile,India,1,1,30,0.0,0,0
2017-09-12,sample_000819,Organic Search,content syndication,organic_search,organic,desktop,United Kingdom,7,1,55,0.0,1,0
2017-10-08,sample_000820,Paid Search,content syndication,paid_search,paid,desktop,United States,6,2,17,0.0,1,0
2018-02-18,sample_000821,Organic Search,partner launch,organic_search,organic,mobile,Germany,1,1,6,0.0,0,0
2017-09-15,sample_000822,Paid Search,content syndication,paid_search,paid,tablet,Germany,5,5,480,0.0,1,0
2017-10-16,sample_000823,Paid Search,content syndication,paid_search,paid,desktop,Germany,1,1,50,0.0,0,0
2018-03-21,sample_000824,Direct,summer remarketing,direct,referral,mobile,United Kingdom,4,1,17,0.0,0,0
2018-02-12,sample_000825,Direct,brand,direct,referral,desktop,Australia,5,1,51,0.0,1,0
2018-02-26,sample_000826,Organic Search,partner launch,organic_search,organic,mobile,United Kingdom,13,6,324,0.0,1,0
2018-03-23,sample_000827,Direct,content syndication,direct,referral,desktop,India,8,2,48,0.0,1,0
2018-06-02,sample_000828,Direct,partner launch,direct,referral,desktop,Germany,11,8,552,7.99,1,1
2017-08-24,sample_000829,Direct,summer remarketing,direct,referral,desktop,Australia,6,2,30,0.0,1,0
2018-05-14,sample_000830,Organic Search,(not set),organic_search,organic,desktop,India,15,10,549,0.0,1,0
2018-04-29,sample_000831,Organic Search,summer remarketing,organic_search,organic,desktop,Canada,2,2,13,0.0,0,0
2018-03-09,sample_000832,Direct,brand,direct,referral,desktop,Canada,10,2,25,0.0,1,0
2018-04-09,sample_000833,Organic Search,(not set),organic_search,organic,mobile,India,10,10,263,0.0,1,0
2017-08-19,sample_000834,Organic Search,summer remarketing,organic_search,organic,desktop,Canada,11,4,111,0.0,1,0
2018-05-15,sample_000835,Display,brand,display,referral,desktop,United States,2,1,27,0.0,0,0
2017-11-01,sample_000836,Referral,partner launch,referral,referral,mobile,United States,5,2,42,0.0,1,0
2017-11-01,sample_000837,Direct,(not set),direct,referral,desktop,United Kingdom,9,4,96,0.0,1,0
2018-05-30,sample_000838,Organic Search,content syndication,organic_search,organic,tablet,Australia,4,3,541,0.0,1,0
2017-12-16,sample_000839,Paid Search,partner launch,paid_search,paid,mobile,Australia,19,12,402,0.0,1,0
2017-08-25,sample_000840,Organic Search,content syndication,organic_search,organic,mobile,Germany,2,1,40,0.0,0,0
2017-12-09,sample_000841,Organic Search,brand,organic_search,organic,desktop,India,3,2,6,0.0,0,0
2018-02-23,sample_000842,Organic Search,content syndication,organic_search,organic,desktop,Canada,2,1,24,0.0,0,0
2018-01-06,sample_000843,Direct,brand,direct,referral,mobile,Germany,3,2,28,0.0,0,0
2018-02-15,sample_000844,Paid Search,summer remarketing,paid_search,paid,desktop,Canada,3,2,53,0.0,0,0
2018-03-11,sample_000845,Paid Search,brand,paid_search,paid,mobile,Australia,13,10,733,0.0,1,0
2018-04-27,sample_000846,Social,content syndication,social,referral,mobile,United States,9,2,32,0.0,1,0
2017-10-05,sample_000847,Organic Search,partner launch,organic_search,organic,mobile,United Kingdom,9,1,32,0.0,1,0
2017-09-09,sample_000848,Organic Search,partner launch,organic_search,organic,mobile,Canada,8,2,11,0.0,1,0
2018-01-29,sample_000849,Referral,content syndication,referral,referral,desktop,India,11,4,253,0.0,1,0
2018-03-02,sample_000850,Organic Search,summer remarketing,organic_search,organic,mobile,United Kingdom,9,2,44,0.0,1,0
2017-11-04,sample_000851,Display,(not set),display,referral,desktop,Germany,8,7,514,0.0,1,0
2017-09-29,sample_000852,Organic Search,partner launch,organic_search,organic,desktop,Australia,8,2,47,0.0,1,0
2018-01-03,sample_000853,Direct,brand,direct,referral,mobile,United States,8,2,24,0.0,1,0
2017-11-06,sample_000854,Organic Search,brand,organic_search,organic,desktop,Australia,6,3,562,0.0,1,0
2018-03-12,sample_000855,Direct,brand,direct,referral,mobile,Canada,2,1,24,0.0,0,0
2017-08-12,sample_000856,Paid Search,content syndication,paid_search,paid,desktop,United States,9,2,35,0.0,1,0
2017-11-12,sample_000857,Paid Search,(not set),paid_search,paid,desktop,United States,2,2,26,0.0,0,0
2018-03-10,sample_000858,Paid Search,content syndication,paid_search,paid,tablet,Canada,2,2,36,0.0,0,0
2018-06-10,sample_000859,Paid Search,partner launch,paid_search,paid,tablet,United States,5,2,50,0.0,1,0
2018-05-23,sample_000860,Organic Search,partner launch,organic_search,organic,desktop,Canada,16,9,189,0.0,1,0
2018-01-25,sample_000861,Social,content syndication,social,referral,desktop,India,5,1,51,0.0,1,0
2017-11-27,sample_000862,Organic Search,content syndication,organic_search,organic,desktop,United Kingdom,9,2,13,0.0,1,0
2018-07-11,sample_000863,Social,summer remarketing,social,referral,mobile,India,4,2,44,0.0,0,0
2017-09-14,sample_000864,Direct,content syndication,direct,referral,mobile,Canada,19,12,173,0.0,1,0
2017-11-16,sample_000865,Organic Search,brand,organic_search,organic,desktop,Australia,6,2,27,0.0,1,0
2018-04-15,sample_000866,Organic Search,brand,organic_search,organic,desktop,Germany,15,12,193,0.0,1,0
2018-01-22,sample_000867,Paid Search,partner launch,paid_search,paid,mobile,Germany,4,2,49,0.0,0,0
2018-07-28,sample_000868,Direct,partner launch,direct,referral,desktop,Germany,3,2,11,0.0,0,0
2017-09-22,sample_000869,Referral,summer remarketing,referral,referral,mobile,Australia,7,4,440,4.99,1,1
2018-04-17,sample_000870,Direct,(not set),direct,referral,desktop,India,6,1,26,0.0,1,0
2018-03-13,sample_000871,Referral,summer remarketing,referral,referral,tablet,United Kingdom,4,1,35,0.0,0,0
2017-09-13,sample_000872,Paid Search,brand,paid_search,paid,desktop,Australia,7,2,45,0.0,1,0
2018-04-29,sample_000873,Organic Search,partner launch,organic_search,organic,desktop,Canada,8,2,31,0.0,1,0
2018-02-02,sample_000874,Referral,summer remarketing,referral,referral,tablet,United States,9,1,9,0.0,1,0
2017-10-24,sample_000875,Organic Search,partner launch,organic_search,organic,desktop,United States,3,1,41,0.0,0,0
2018-03-03,sample_000876,Display,summer remarketing,display,referral,desktop,United States,7,2,27,0.0,1,0
2018-06-09,sample_000877,Social,partner launch,social,referral,tablet,Germany,5,2,39,0.0,1,0
2018-07-24,sample_000878,Direct,(not set),direct,referral,desktop,United States,5,2,24,0.0,1,0
2018-02-16,sample_000879,Paid Search,brand,paid_search,paid,mobile,United Kingdom,9,1,39,0.0,1,0
2018-05-10,sample_000880,Organic Search,partner launch,organic_search,organic,desktop,Germany,1,1,6,0.0,0,0
2018-01-03,sample_000881,Organic Search,partner launch,organic_search,organic,mobile,United Kingdom,1,1,28,0.0,0,0
2017-08-25,sample_000882,Organic Search,(not set),organic_search,organic,mobile,Australia,6,2,41,0.0,1,0
2017-11-29,sample_000883,Paid Search,partner launch,paid_search,paid,mobile,United Kingdom,6,1,24,0.0,1,0
2018-02-10,sample_000884,Direct,summer remarketing,direct,referral,desktop,India,10,2,42,0.0,1,0
2017-10-15,sample_000885,Paid Search,brand,paid_search,paid,mobile,Canada,2,1,8,0.0,0,0
2018-03-17,sample_000886,Paid Search,summer remarketing,paid_search,paid,desktop,Canada,10,2,38,0.0,1,0
